614x907,635.png,7,0:112:614:40-0:363:614:40-0:456:614:40-0:547:614:40-0:637:614:40-0:727:614:40-0:817:614:40,24,Gur_10.png:5:11:125:90-Ra_4.png:135:11:90:90-Lu2_6.png:6:129:226:90-Sa_6.png:234:129:113:90-U2_5.png:349:129:93:90-Da_6.png:442:129:168:90-E2_5.png:5:364:167:90-Tum_7.png:178:364:167:90-Ka_0.png:70:456:142:90-Lu2_6.png:242:456:226:90-A_6.png:35:547:73:90-Ga_10.png:114:547:172:90-Nin9_6.png:300:547:125:90-Ra_2.png:431:547:89:90-Ka_5.png:69:637:142:90-U8_5.png:226:637:87:90-Gar_7.png:36:727:60:90-Zi_7.png:113:727:139:90-Gur_6.png:253:727:124:90-Gish_9.png:378:727:116:90-Nam_1.png:38:817:89:90-Three_dish_10.png:139:817:117:90-in_4.png:297:817:165:90-Gin2_4.png:465:817:143:90
400x490,636.png,3,0:114:400:40-0:212:400:40-0:393:400:40,5,Ba_6.png:1:16:95:81-Hul_7.png:21:122:117:81-One_U_6.png:173:122:52:81-Gur_8.png:5:401:113:81-Ru_2.png:120:401:72:81
760x890,637.png,8,0:99:760:40-0:204:760:40-0:302:760:40-0:400:760:40-0:498:760:40-0:596:760:40-0:694:760:40-0:792:760:40,31,Lum_0.png:93:0:202:98-Utu_1.png:314:0:106:98-An_3.png:431:0:102:98-Gar_0.png:534:0:65:98-E_6.png:4:102:106:98-Nun_7.png:111:102:180:98-zah3_2.png:293:102:103:98-U2_6.png:397:102:101:98-Iri_10.png:502:102:129:98-Gish_1.png:55:204:127:98-Ke4_8.png:220:204:108:98-Nun_1.png:460:204:181:98-Ba_10.png:641:204:115:98-Hul_8.png:56:302:141:98-La_7.png:214:302:85:98-Na_9.png:301:302:103:98-Nesag_0.png:404:302:160:98-Dish_7.png:564:302:44:98-Nin9_0.png:12:400:136:98-Tur_9.png:151:400:160:98-Dish_10.png:316:400:44:98-Lugal_10.png:57:498:245:98-Lum_4.png:326:498:202:98-Mi_9.png:25:596:183:98-E2_8.png:212:596:184:98-Im_7.png:409:596:168:98-Ki_3.png:36:694:86:98-Ga_1.png:227:694:187:98-Lu2_10.png:100:792:248:98-Bi_0.png:348:792:123:98-Du_4.png:471:792:168:98
760x890,638.png,3,0:477:760:40-0:589:760:40-0:777:760:40,17,Four_dish_7.png:24:249:108:98-Ma_2.png:148:249:149:98-Zi_4.png:311:249:152:98-U8_1.png:17:368:95:98-Hul_1.png:123:368:142:98-Ge6_3.png:265:368:193:98-Dish_8.png:82:484:44:98-Hul_9.png:147:484:141:98-Gish_0.png:310:484:126:98-Mah_3.png:40:634:163:98-Ra_8.png:206:634:97:98-Hul_0.png:305:634:141:98-i3_1.png:446:634:202:98-Ba_8.png:2:784:115:98-Gal_4.png:126:784:99:98-Ki_2.png:226:784:86:98-Six_Gesh2_8.png:312:784:70:98
760x890,639.png,7,0:202:760:40-0:300:760:40-0:398:760:40-0:498:760:40-0:596:760:40-0:694:760:40-0:792:760:40,37,Gid2_2.png:18:102:159:98-Tur_3.png:181:102:160:98-Mu_3.png:342:102:175:98-Sze3_5.png:518:102:76:98-Ri_6.png:30:202:122:98-Til_5.png:179:202:90:98-Dish_0.png:284:202:44:98-Igi_4.png:334:202:144:98-Gub_8.png:478:202:199:98-Sze3_4.png:684:202:76:98-Ru_7.png:6:300:88:98-Gal2_10.png:103:300:185:98-Ki_7.png:288:300:86:98-Til_9.png:377:300:90:98-Im_2.png:470:300:168:98-Na_9.png:65:399:103:98-Gin2_10.png:190:399:156:98-Ab_0.png:347:399:118:98-Da_5.png:60:498:183:98-Lum_9.png:258:498:200:98-Dab5_1.png:461:498:63:98-Bi2_5.png:524:498:174:98-Nesag_10.png:20:596:160:98-Ra_4.png:180:596:98:98-Ki_6.png:281:596:86:98-Gur_10.png:368:596:136:98-Dish_9.png:504:596:44:98-Dab5_7.png:6:694:62:98-Udu_3.png:82:694:121:98-Dish_7.png:213:694:44:98-A_4.png:259:694:80:98-Mu_3.png:339:694:175:98-Sa_4.png:514:694:123:98-Sa_3.png:637:694:123:98-Nun_2.png:20:792:179:98-Til_4.png:200:792:90:98-Sa_8.png:291:792:123:98
400x490,640.png,2,0:111:400:40-0:320:400:40,8,Zi_1.png:13:15:125:81-Ga_5.png:174:15:154:81-in_3.png:14:122:148:81-Ge6_10.png:162:122:158:81-Nam_2.png:320:122:79:81-Sag_4.png:16:322:131:81-Bi2_1.png:152:322:143:81-Me_2.png:30:407:142:81
496x520,641.png,4,0:196:496:40-0:300:496:40-0:384:496:40-0:449:496:40,20,Dab5_10.png:10:0:41:65-Iri_9.png:84:0:85:65-Du_9.png:181:0:112:65-Gal2_9.png:293:0:123:65-Gar_4.png:0:130:43:65-Gid2_2.png:62:130:105:65-Lum_10.png:170:130:135:65-Three_dish_8.png:0:215:85:65-He2_5.png:85:215:119:65-Nesag_9.png:209:215:106:65-Gu2_10.png:323:215:76:65-Igi_5.png:0:309:96:65-Dab5_8.png:116:309:41:65-Tum_1.png:0:384:120:65-Nesag_2.png:120:384:106:65-Ka_0.png:226:384:102:65-Ni_5.png:328:384:111:65-Nin9_0.png:2:452:90:65-Dab5_3.png:92:452:41:65-Ni_2.png:133:452:111:65
760x890,642.png,3,0:125:760:40-0:348:760:40-0:791:760:40,22,Four_dish_6.png:9:13:108:98-Ra_5.png:125:13:97:98-Inim_8.png:252:13:191:98-Utu_8.png:460:13:106:98-Na_7.png:18:354:103:98-E2_6.png:129:354:182:98-Dish_5.png:323:354:44:98-Mu_1.png:52:465:174:98-Na_8.png:284:465:102:98-Ab_4.png:0:575:118:98-Dish_5.png:124:575:44:98-Sag_3.png:169:575:159:98-Ha_0.png:328:575:76:98-Sze3_5.png:405:575:76:98-in_10.png:481:575:180:98-Gal_4.png:661:575:99:98-Udu_4.png:56:686:121:98-Gid2_6.png:211:686:159:98-Til_5.png:374:686:90:98-U2_9.png:148:791:101:98-A_9.png:249:791:79:98-i3_6.png:331:791:201:98
760x890,643.png,4,0:373:760:40-0:482:760:40-0:683:760:40-0:784:760:40,19,Gu2_5.png:40:13:115:98-E2_0.png:177:13:182:98-Ta_6.png:360:13:156:98-Mi_6.png:19:378:183:98-Three_dish_9.png:203:378:128:98-Hul_6.png:331:378:142:98-An_1.png:475:378:102:98-E_0.png:581:378:106:98-Four_dish_6.png:94:583:108:98-Utu_6.png:243:583:106:98-Nin_4.png:356:583:144:98-An_4.png:518:583:102:98-Three_dish_10.png:620:583:128:98-Ra_7.png:183:684:97:98-U2_6.png:288:684:101:98-Gish_0.png:96:788:126:98-Iri_2.png:248:788:129:98-Dab5_3.png:380:788:62:98-Gesz_4.png:446:788:110:98
760x890,644.png,4,0:236:760:40-0:422:760:40-0:667:760:40-0:791:760:40,20,Lugal_5.png:7:10:244:98-A_9.png:251:10:79:98-Ba_6.png:330:10:115:98-Ka_3.png:445:10:155:98-Nesag_0.png:600:10:160:98-Da_3.png:34:128:183:98-Sag_8.png:62:280:158:98-E_1.png:220:280:106:98-Gin2_6.png:334:280:155:98-Ur_3.png:489:280:170:98-Mu_4.png:41:434:174:98-Nin9_7.png:223:434:137:98-Gin2_7.png:362:434:156:98-Six_Gesh2_6.png:519:434:70:98-Ur_3.png:589:434:170:98-Im_3.png:24:680:167:98-An_2.png:198:680:102:98-Gub_9.png:304:680:198:98-Sze3_7.png:515:680:76:98-He2_1.png:0:791:180:98
400x490,645.png,4,0:140:400:40-0:231:400:40-0:319:400:40-0:405:400:40,11,Lugal_7.png:35:29:201:81-Nin9_5.png:276:29:112:81-Ur_5.png:6:145:140:81-Iri_0.png:158:145:108:81-Bi2_10.png:21:234:144:81-Nun_2.png:166:234:148:81-Nesag_0.png:10:321:132:81-Tum_7.png:146:321:150:81-Bi_9.png:297:321:102:81-A_8.png:9:407:65:81-Lugal_10.png:170:407:203:81
400x490,646.png,3,0:184:400:40-0:316:400:40-0:401:400:40,9,Dab5_1.png:58:209:52:81-Gur_10.png:135:209:112:81-Na_8.png:18:318:85:81-Dish_6.png:180:318:36:81-Ni_8.png:6:405:139:81-Dish_3.png:146:405:37:81-Sze3_5.png:191:405:63:81-Ki_10.png:257:405:71:81-Ki_9.png:329:405:71:81
614x907,647.png,9,0:97:614:40-0:187:614:40-0:277:614:40-0:367:614:40-0:457:614:40-0:547:614:40-0:637:614:40-0:727:614:40-0:817:614:40,26,Im_8.png:67:3:153:90-Hul_8.png:235:3:130:90-Nam_7.png:32:97:89:90-Sza_5.png:128:97:85:90-Ga_6.png:213:97:172:90-Gish_0.png:93:187:116:90-Sag_4.png:75:277:146:90-Bi2_0.png:223:277:160:90-Sza_9.png:383:277:85:90-Two_ash_3.png:12:367:365:90-Ab_4.png:401:367:108:90-Ke4_6.png:512:367:99:90-Mu_7.png:4:457:160:90-Iri_1.png:241:457:119:90-Ge6_3.png:431:457:177:90-Me_9.png:14:547:156:90-Til_6.png:201:547:83:90-Ha_3.png:1:637:70:90-Ka_10.png:75:637:143:90-Hul_10.png:221:637:130:90-Ge6_9.png:351:637:177:90-An_1.png:138:727:94:90-Sza_0.png:275:727:85:90-U8_2.png:52:817:87:90-Lu2_5.png:219:817:229:90-Bi2_6.png:450:817:159:90
400x490,648.png,5,0:82:400:40-0:163:400:40-0:244:400:40-0:325:400:40-0:409:400:40,13,Ke4_0.png:18:0:89:81-Im_1.png:113:0:138:81-Bi_8.png:269:0:102:81-Iri_5.png:12:82:107:81-Ke4_1.png:120:82:90:81-Ri_9.png:214:82:101:81-Ra_4.png:317:82:81:81-Two_ash_4.png:76:163:322:81-Two_ash_0.png:74:244:325:81-Gal_8.png:0:326:82:81-Ba_7.png:82:326:95:81-Bi_10.png:20:409:102:81-Ge6_2.png:123:409:159:81
760x890,649.png,6,0:175:760:40-0:298:760:40-0:396:760:40-0:511:760:40-0:635:760:40-0:792:760:40,30,Ru_4.png:22:38:87:98-Gal2_3.png:117:38:185:98-Four_dish_4.png:346:38:108:98-in_5.png:454:38:179:98-Sa_0.png:635:38:123:98-in_8.png:37:187:180:98-U2_6.png:245:187:101:98-Gish_1.png:360:187:127:98-La_6.png:489:187:85:98-Gal2_9.png:574:187:185:98-Three_dish_10.png:29:298:128:98-Gesz_4.png:157:298:110:98-Me_0.png:50:404:171:98-Dab5_5.png:226:404:63:98-Sze3_9.png:289:404:76:98-Iri_0.png:365:404:130:98-Gid2_0.png:495:404:159:98-Ib_4.png:19:524:193:98-Gal_6.png:218:524:98:98-Nin_1.png:353:524:144:98-Ma_0.png:507:524:149:98-Ga2_2.png:47:664:152:98-Ab_10.png:200:664:118:98-Ru_1.png:318:664:87:98-Na_10.png:405:664:103:98-Nam_4.png:508:664:97:98-Ka_3.png:605:664:155:98-Mah_3.png:37:792:163:98-Iri_7.png:210:792:130:98-Ga_5.png:359:792:187:98
400x490,650.png,4,0:105:400:40-0:243:400:40-0:327:400:40-0:409:400:40,14,Nin9_0.png:24:12:112:81-Ba_1.png:140:12:95:81-Bi2_4.png:3:133:144:81-Ba_0.png:149:133:96:81-A_1.png:246:133:65:81-Ni_9.png:3:244:139:81-Gish_2.png:142:244:104:81-in_2.png:246:244:149:81-Gal_8.png:0:327:82:81-Gal_5.png:139:327:82:81-Ki_1.png:224:327:71:81-Ni_3.png:29:409:140:81-Udu_7.png:169:409:100:81-Sag_5.png:269:409:131:81
760x890,651.png,4,0:149:760:40-0:313:760:40-0:427:760:40-0:537:760:40,20,Nun_8.png:17:25:181:98-Sza_5.png:227:25:93:98-Gar_6.png:328:25:65:98-Ta_2.png:402:25:157:98-i3_4.png:559:25:200:98-zah3_0.png:25:182:103:98-Gal2_2.png:187:182:186:98-Lu2_3.png:43:321:248:98-Nin_0.png:313:321:144:98-E2_5.png:457:321:182:98-Three_dish_1.png:5:433:128:98-i3_8.png:152:433:201:98-Three_dish_3.png:360:433:128:98-zah3_6.png:27:664:103:98-Ga2_1.png:146:664:151:98-Ru_4.png:298:664:87:98-Bi2_5.png:387:664:174:98-Hul_10.png:10:782:142:98-Gur_2.png:152:782:136:98-Ge6_1.png:288:782:192:98
614x907,652.png,8,0:110:614:40-0:221:614:40-0:365:614:40-0:456:614:40-0:546:614:40-0:636:614:40-0:727:614:40-0:817:614:40,25,Ke4_10.png:4:10:99:90-Gish_7.png:103:10:116:90-Gal2_3.png:3:120:170:90-Ra_2.png:177:120:89:90-An_1.png:266:120:94:90-Bi_0.png:364:120:113:90-U2_7.png:195:248:92:90-Ni_0.png:293:248:155:90-A_0.png:449:248:73:90-Ke4_9.png:160:365:99:90-Gar_3.png:454:365:60:90-Til_9.png:21:456:83:90-Lum_7.png:114:456:186:90-Me_6.png:35:546:157:90-Gesz_9.png:201:546:101:90-Nin_5.png:303:546:132:90-He2_4.png:48:636:166:90-Ha_8.png:241:636:70:90-Ma_4.png:314:636:138:90-U2_5.png:73:727:93:90-Gal2_0.png:188:727:170:90-Ge6_7.png:359:727:175:90-Ur_4.png:11:817:155:90-Gin2_1.png:177:817:143:90-U8_1.png:338:817:87:90
760x890,653.png,4,0:442:760:40-0:553:760:40-0:692:760:40-0:790:760:40,24,Lugal_9.png:51:6:243:98-Na_10.png:324:6:103:98-U8_0.png:438:6:95:98-Gid2_3.png:533:6:160:98-Gal_8.png:62:227:99:98-Nam_0.png:168:227:97:98-Gar_0.png:276:227:65:98-Ka_3.png:348:227:155:98-Ru_6.png:504:227:87:98-U8_9.png:3:337:94:98-Na_8.png:108:337:102:98-Three_dish_4.png:218:337:128:98-Gish_3.png:34:448:127:98-Gish_6.png:180:448:127:98-Im_1.png:383:448:168:98-Dish_2.png:91:573:44:98-Ge6_10.png:147:573:192:98-Three_dish_6.png:369:573:128:98-La_0.png:498:573:85:98-Two_ash_3.png:2:692:397:98-Ga_4.png:400:692:187:98-Udu_1.png:37:791:121:98-Da_1.png:174:791:184:98-Zi_5.png:359:791:152:98
760x890,654.png,5,0:389:760:40-0:488:760:40-0:593:760:40-0:692:760:40-0:791:760:40,23,Gid2_6.png:12:15:159:98-Sag_6.png:19:145:158:98-Ur_9.png:221:145:170:98-i3_6.png:413:145:201:98-Udu_0.png:634:145:122:98-Gub_5.png:37:275:198:98-Ga_2.png:107:389:186:98-Sze3_1.png:301:389:76:98-Bi_4.png:377:389:123:98-Bi2_1.png:500:389:174:98-Ur_9.png:10:491:170:98-Iri_5.png:181:491:129:98-Tum_0.png:55:593:182:98-A_6.png:6:692:79:98-Utu_1.png:92:692:106:98-Hul_9.png:226:692:141:98-Gal_10.png:370:692:99:98-Gish_4.png:473:692:127:98-Mah_6.png:1:791:164:98-E_9.png:165:791:106:98-Utu_9.png:271:791:106:98-He2_0.png:377:791:180:98-La_6.png:557:791:85:98
496x520,655.png,5,0:165:496:40-0:248:496:40-0:321:496:40-0:386:496:40-0:455:496:40,25,Six_Gesh2_5.png:3:8:46:65-Four_dish_5.png:51:8:72:65-Gesz_5.png:129:8:73:65-A_1.png:230:8:52:65-Dab5_9.png:285:8:41:65-Ga_0.png:44:174:124:65-Gesz_10.png:190:174:73:65-Ru_0.png:276:174:58:65-Ri_0.png:340:174:81:65-An_6.png:9:252:67:65-Ke4_1.png:84:252:72:65-La_4.png:157:252:56:65-He2_4.png:213:252:120:65-Nin9_5.png:334:252:90:65-Ke4_7.png:424:252:72:65-Gin2_1.png:12:321:103:65-Nesag_2.png:116:321:106:65-Me_5.png:225:321:114:65-Ma_4.png:343:321:100:65-Ib_9.png:7:388:127:65-Ge6_3.png:136:388:128:65-E_7.png:266:388:70:65-i3_0.png:3:455:133:65-U8_6.png:178:455:63:65-Gal_0.png:242:455:66:65
614x907,656.png,3,0:190:614:40-0:602:614:40-0:768:614:40,17,An_10.png:11:2:94:90-Zi_6.png:107:2:139:90-He2_7.png:246:2:165:90-Sa_1.png:114:97:112:90-Nam_8.png:243:97:88:90-Four_dish_5.png:505:97:99:90-Four_dish_10.png:22:196:99:90-Mah_3.png:128:196:150:90-Im_10.png:278:196:154:90-Lum_7.png:1:299:186:90-Gub_10.png:225:299:181:90-E_1.png:29:402:97:90-Mu_3.png:145:402:160:90-Ke4_10.png:51:792:99:90-Dab5_0.png:156:792:57:90-Ke4_10.png:244:792:99:90-Tum_7.png:344:792:167:90
400x490,657.png,4,0:84:400:40-0:184:400:40-0:326:400:40-0:408:400:40,9,Ib_8.png:56:1:160:81-Bi_5.png:245:1:102:81-E_5.png:8:93:87:81-An_5.png:95:93:85:81-Dab5_8.png:3:214:51:81-Iri_5.png:54:214:107:81-One_U_4.png:19:326:52:81-Three_dish_9.png:72:326:105:81-Gal_0.png:178:326:82:81
760x890,658.png,6,0:146:760:40-0:254:760:40-0:354:760:40-0:574:760:40-0:675:760:40-0:781:760:40,27,Tum_5.png:27:24:182:98-Ta_6.png:220:24:156:98-Ur_2.png:376:24:169:98-Sza_8.png:545:24:93:98-Ri_5.png:638:24:122:98-Ga2_0.png:0:151:151:98-U8_8.png:179:151:95:98-Ri_10.png:292:151:122:98-La_6.png:415:151:85:98-in_6.png:504:151:180:98-Gid2_5.png:71:255:160:98-Nam_7.png:57:360:97:98-Bi_9.png:187:360:124:98-Ni_0.png:311:360:169:98-Ta_8.png:480:360:157:98-U2_3.png:2:575:101:98-Gur_9.png:129:575:136:98-Inim_9.png:266:575:192:98-Gu2_10.png:459:575:115:98-Sa_5.png:575:575:123:98-Gin2_1.png:10:679:155:98-Nam_0.png:168:679:97:98-Gid2_10.png:266:679:159:98-Ka_9.png:425:679:154:98-Nam_3.png:36:786:97:98-Ta_0.png:258:786:156:98-An_2.png:424:786:102:98
760x890,659.png,6,0:180:760:40-0:286:760:40-0:414:760:40-0:542:760:40-0:683:760:40-0:787:760:40,20,Lugal_5.png:47:41:244:98-Dab5_4.png:10:184:62:98-Gar_9.png:72:184:65:98-Ab_10.png:143:184:118:98-Mu_5.png:31:301:174:98-E_7.png:206:301:106:98-Gesz_10.png:314:301:110:98-Ta_1.png:424:301:156:98-Lugal_3.png:23:429:244:98-Sze3_6.png:316:429:76:98-Ba_5.png:48:563:116:98-Mah_10.png:166:563:164:98-Gin2_6.png:331:563:155:98-Ba_10.png:486:563:115:98-in_10.png:2:686:180:98-Nin_9.png:182:686:143:98-Du_7.png:23:789:169:98-Gid2_6.png:219:789:159:98-Sag_9.png:390:789:159:98-He2_1.png:572:789:180:98
400x490,660.png,4,0:106:400:40-0:206:400:40-0:302:400:40-0:399:400:40,14,Mu_10.png:20:12:144:81-Sze3_2.png:193:12:63:81-Im_6.png:0:115:139:81-Ke4_2.png:139:115:89:81-One_U_10.png:262:115:51:81-Igi_1.png:9:213:119:81-Ru_0.png:167:213:72:81-Im_3.png:52:310:138:81-Nin9_8.png:193:310:113:81-An_1.png:316:310:84:81-Nam_0.png:9:404:80:81-Mah_9.png:98:404:135:81-Ra_5.png:236:404:80:81-U8_9.png:317:404:78:81
496x520,661.png,6,0:127:496:40-0:194:496:40-0:260:496:40-0:325:496:40-0:390:496:40-0:455:496:40,23,in_2.png:41:31:119:65-Ba_1.png:165:31:76:65-Gub_9.png:242:31:131:65-He2_10.png:373:31:119:65-One_U_9.png:3:128:41:65-Inim_10.png:154:128:127:65-Zi_6.png:291:128:100:65-Nun_3.png:33:194:120:65-Gal2_1.png:199:194:123:65-Da_3.png:326:194:121:65-Ab_0.png:20:260:78:65-Na_2.png:101:260:68:65-Du_6.png:23:325:112:65-A_4.png:137:325:53:65-Gal_9.png:191:325:66:65-E_9.png:257:325:70:65-Sze3_4.png:329:325:50:65-Lugal_8.png:11:390:161:65-Dab5_2.png:172:390:41:65-U8_7.png:214:390:62:65-La_2.png:276:390:56:65-Nam_9.png:4:455:64:65-Lu2_7.png:75:455:165:65
760x890,662.png,6,0:267:760:40-0:372:760:40-0:472:760:40-0:593:760:40-0:691:760:40-0:792:760:40,21,Dish_1.png:15:270:44:98-Gar_3.png:74:270:65:98-Ni_7.png:147:270:169:98-Lum_1.png:319:270:203:98-Nesag_0.png:524:270:160:98-A_7.png:60:373:79:98-Udu_3.png:1:483:121:98-Three_dish_5.png:148:483:128:98-Gish_2.png:277:483:126:98-Ur_5.png:31:593:169:98-Ni_4.png:201:593:170:98-Sa_2.png:371:593:123:98-Ba_10.png:494:593:115:98-Utu_4.png:33:692:106:98-Gesz_4.png:155:692:110:98-E2_10.png:307:692:183:98-La_5.png:29:792:85:98-Lugal_0.png:124:792:245:98-Ga2_10.png:371:792:150:98-Iri_3.png:521:792:130:98-Gal_5.png:653:792:99:98
496x520,663.png,7,0:65:496:40-0:130:496:40-0:195:496:40-0:260:496:40-0:325:496:40-0:390:496:40-0:455:496:40,31,Dish_4.png:5:0:29:65-Gal_4.png:35:0:65:65-One_U_3.png:101:0:42:65-Sa_0.png:143:0:81:65-Dish_1.png:224:0:29:65-One_U_2.png:253:0:41:65-Du_8.png:295:0:112:65-Ka_10.png:3:65:103:65-Du_8.png:111:65:112:65-Ib_2.png:223:65:128:65-Ke4_7.png:355:65:72:65-Gar_3.png:36:130:43:65-E_7.png:79:130:70:65-Ka_0.png:149:130:102:65-Utu_9.png:252:130:70:65-Dab5_2.png:2:195:41:65-Dab5_1.png:1:260:41:65-Ta_8.png:48:260:104:65-Utu_0.png:174:260:71:65-Nam_2.png:253:260:64:65-Gar_6.png:317:260:43:65-Lugal_5.png:34:325:162:65-Igi_1.png:216:325:96:65-One_U_2.png:331:325:41:65-i3_8.png:17:390:133:65-Mi_1.png:173:390:121:65-Mi_7.png:38:455:121:65-An_0.png:189:455:68:65-Dab5_8.png:257:455:41:65-Six_Gesh2_4.png:300:455:46:65-Gu2_10.png:348:455:76:65
400x490,664.png,4,0:130:400:40-0:233:400:40-0:323:400:40-0:407:400:40,10,zah3_2.png:8:24:85:81-Ba_0.png:93:24:96:81-Gar_7.png:192:24:54:81-Ga_9.png:246:24:154:81-Udu_7.png:20:141:100:81-Nin9_3.png:7:237:112:81-Ti_3.png:21:324:131:81-Inim_10.png:10:408:158:81-Lum_0.png:168:408:167:81-A_2.png:335:408:65:81
614x907,665.png,6,0:148:614:40-0:359:614:40-0:519:614:40-0:631:614:40-0:722:614:40-0:817:614:40,23,Ki_0.png:126:29:79:90-Dab5_6.png:20:155:57:90-U8_0.png:77:155:87:90-Ke4_5.png:172:155:99:90-Mah_0.png:279:155:150:90-Lum_4.png:151:261:186:90-Gu2_3.png:340:261:106:90-Mi_9.png:446:261:168:90-Ha_7.png:0:394:70:90-Tum_8.png:73:394:167:90-Gin2_6.png:245:394:143:90-Da_9.png:389:394:168:90-Dab5_5.png:557:394:57:90-U8_7.png:129:530:87:90-Sag_9.png:237:530:146:90-Ur_3.png:385:530:157:90-Til_8.png:16:631:83:90-Lu2_1.png:111:631:226:90-A_4.png:362:631:73:90-Ti_9.png:29:724:145:90-Da_3.png:174:724:168:90-Two_ash_4.png:1:817:358:90-i3_5.png:359:817:185:90
760x890,666.png,7,0:113:760:40-0:231:760:40-0:400:760:40-0:498:760:40-0:596:760:40-0:694:760:40-0:792:760:40,26,Bi2_1.png:83:7:174:98-Ab_4.png:305:7:118:98-A_0.png:427:7:79:98-Ha_8.png:506:7:76:98-Ri_10.png:5:123:122:98-Ba_0.png:223:123:116:98-Sa_4.png:339:123:123:98-Ta_1.png:463:123:156:98-Bi2_7.png:32:266:174:98-Gu2_4.png:223:266:115:98-Ke4_4.png:339:266:108:98-Til_9.png:456:266:90:98-Ab_1.png:549:266:118:98-Ki_2.png:674:266:86:98-i3_0.png:12:400:201:98-Hul_1.png:235:400:142:98-Du_5.png:379:400:168:98-Ga_8.png:558:400:187:98-Lugal_6.png:32:498:242:98-Nam_9.png:283:498:96:98-Ni_1.png:6:694:169:98-Lugal_0.png:178:694:245:98-Mah_3.png:438:694:163:98-U2_5.png:13:792:101:98-Sag_9.png:125:792:159:98-Ba_1.png:313:792:115:98
496x520,667.png,6,0:112:496:40-0:184:496:40-0:252:496:40-0:317:496:40-0:382:496:40-0:455:496:40,22,Three_dish_4.png:25:23:84:65-Ki_9.png:140:23:57:65-Ni_0.png:213:23:112:65-Six_Gesh2_9.png:330:23:46:65-Mi_3.png:28:115:121:65-Du_8.png:156:115:112:65-La_5.png:269:115:56:65-Mi_2.png:325:115:121:65-Sze3_2.png:446:115:50:65-Sza_4.png:103:185:62:65-Iri_9.png:174:185:85:65-U2_7.png:5:252:67:65-Bi2_6.png:120:252:115:65-Dish_10.png:240:252:29:65-Na_5.png:273:252:68:65-Gal_9.png:343:252:66:65-Na_10.png:19:317:68:65-Utu_6.png:0:386:70:65-Tur_0.png:70:386:106:65-Ga_5.png:8:455:124:65-Sag_2.png:137:455:105:65-Im_5.png:259:455:111:65
496x520,668.png,5,0:65:496:40-0:171:496:40-0:306:496:40-0:375:496:40-0:453:496:40,18,Zi_6.png:25:0:100:65-Six_Gesh2_6.png:165:0:46:65-Ta_9.png:68:85:103:65-E2_1.png:174:85:121:65-Hul_8.png:295:85:94:65-Na_3.png:47:239:68:65-Mi_6.png:141:239:121:65-Da_10.png:264:239:121:65-Du_7.png:41:308:112:65-Zi_10.png:190:308:101:65-Ka_1.png:300:308:102:65-Lum_4.png:33:381:134:65-Tur_0.png:168:381:106:65-Dish_8.png:298:381:29:65-An_9.png:327:381:68:65-Gur_3.png:36:454:90:65-Gish_0.png:129:454:84:65-Lu2_10.png:217:454:164:65
614x907,669.png,5,0:244:614:40-0:475:614:40-0:599:614:40-0:695:614:40-0:808:614:40,17,Ra_5.png:69:138:89:90-Ke4_9.png:160:138:99:90-Gid2_4.png:270:138:146:90-Na_10.png:426:138:95:90-U2_9.png:521:138:93:90-in_5.png:15:256:164:90-Zi_10.png:186:256:140:90-in_1.png:337:256:165:90-An_8.png:33:492:94:90-Ti_3.png:170:492:146:90-U8_4.png:39:706:87:90-An_0.png:188:706:94:90-Sag_0.png:282:706:146:90-Gish_8.png:428:706:116:90-i3_3.png:18:812:187:90-Gub_6.png:220:812:182:90-A_2.png:415:812:73:90
496x520,670.png,5,0:150:496:40-0:249:496:40-0:316:496:40-0:387:496:40-0:452:496:40,27,Sa_3.png:6:80:81:65-Mi_5.png:100:80:121:65-Lugal_0.png:221:80:162:65-Mah_6.png:384:80:109:65-Im_2.png:15:167:111:65-Mah_3.png:132:167:108:65-La_5.png:245:167:56:65-Lum_3.png:303:167:133:65-Gu2_2.png:3:250:76:65-Zi_6.png:79:250:100:65-He2_5.png:181:250:119:65-Ni_1.png:300:250:112:65-Nam_10.png:28:319:64:65-Three_dish_3.png:123:319:84:65-Gesz_4.png:227:319:73:65-Ha_4.png:308:319:50:65-Gub_6.png:359:319:132:65-Mah_7.png:23:387:108:65-Nun_9.png:138:387:119:65-Ma_5.png:269:387:100:65-Nam_6.png:370:387:64:65-Na_7.png:9:453:68:65-Ri_8.png:85:453:81:65-Lum_2.png:166:453:135:65-One_U_9.png:301:453:41:65-Sze3_3.png:342:453:50:65-Ta_3.png:392:453:103:65
400x490,671.png,4,0:101:400:40-0:208:400:40-0:325:400:40-0:406:400:40,10,Nam_10.png:32:10:80:81-Gin2_0.png:112:10:129:81-Dab5_4.png:37:114:51:81-Ta_3.png:90:114:129:81-Ti_9.png:17:226:130:81-Hul_0.png:203:226:117:81-Ur_10.png:24:325:140:81-Lum_8.png:181:325:168:81-Ib_5.png:46:407:160:81-Iri_4.png:212:407:107:81
400x490,672.png,4,0:142:400:40-0:242:400:40-0:326:400:40-0:408:400:40,8,E2_1.png:1:30:150:81-Tum_2.png:152:30:150:81-Ab_3.png:303:30:97:81-Ka_3.png:73:151:128:81-Udu_3.png:55:326:100:81-Utu_9.png:156:326:88:81-Inim_3.png:67:408:158:81-Igi_5.png:269:408:120:81
